pt range	chiso range	TrueNumber	fitTrue_number	fitTrue_error	closureTrue_test
25  <pt<30 	3<chiso range<13 	37.2346	1.05202e-297	6.95279e-310	inf
25  <pt<30 	4<chiso range<9 	37.2346	1.05202e-297	6.95279e-310	inf
25  <pt<30 	4<chiso range<10 	37.2346	1.05202e-297	6.95279e-310	inf
25  <pt<30 	4<chiso range<11 	37.2346	1.05202e-297	6.95279e-310	inf
25  <pt<30 	4<chiso range<12 	37.2346	1.05202e-297	6.95279e-310	inf
25  <pt<30 	4<chiso range<13 	37.2346	1.05202e-297	6.95279e-310	inf
25  <pt<30 	5<chiso range<10 	37.2346	1.05202e-297	6.95279e-310	inf
25  <pt<30 	5<chiso range<11 	37.2346	1.05202e-297	6.95279e-310	inf
25  <pt<30 	5<chiso range<12 	37.2346	1.05202e-297	6.95279e-310	inf
25  <pt<30 	5<chiso range<13 	37.2346	1.05202e-297	6.95279e-310	inf
25  <pt<30 	6<chiso range<11 	37.2346	1.05202e-297	6.95279e-310	inf
25  <pt<30 	6<chiso range<12 	37.2346	1.05202e-297	6.95279e-310	inf
25  <pt<30 	6<chiso range<13 	37.2346	1.05202e-297	6.95279e-310	inf
25  <pt<30 	7<chiso range<12 	37.2346	1.05202e-297	6.95279e-310	inf
25  <pt<30 	7<chiso range<13 	37.2346	1.05202e-297	6.95279e-310	inf
25  <pt<30 	8<chiso range<13 	37.2346	1.05202e-297	6.95279e-310	inf
#######################################################################################
30  <pt<35 	3<chiso range<8 	25.0732	1.05202e-297	6.95279e-310	inf
30  <pt<35 	3<chiso range<9 	25.0732	1.05202e-297	6.95279e-310	inf
30  <pt<35 	3<chiso range<10 	25.0732	1.05202e-297	6.95279e-310	inf
30  <pt<35 	3<chiso range<11 	25.0732	1.05202e-297	6.95279e-310	inf
30  <pt<35 	3<chiso range<12 	25.0732	1.05202e-297	6.95279e-310	inf
30  <pt<35 	3<chiso range<13 	25.0732	1.05202e-297	6.95279e-310	inf
30  <pt<35 	4<chiso range<9 	25.0732	1.05202e-297	6.95279e-310	inf
30  <pt<35 	4<chiso range<10 	25.0732	1.05202e-297	6.95279e-310	inf
30  <pt<35 	4<chiso range<11 	25.0732	1.05202e-297	6.95279e-310	inf
30  <pt<35 	4<chiso range<12 	25.0732	1.05202e-297	6.95279e-310	inf
30  <pt<35 	4<chiso range<13 	25.0732	1.05202e-297	6.95279e-310	inf
30  <pt<35 	5<chiso range<10 	25.0732	1.05202e-297	6.95279e-310	inf
30  <pt<35 	5<chiso range<11 	25.0732	1.05202e-297	6.95279e-310	inf
30  <pt<35 	5<chiso range<12 	25.0732	1.05202e-297	6.95279e-310	inf
30  <pt<35 	5<chiso range<13 	25.0732	1.05202e-297	6.95279e-310	inf
30  <pt<35 	6<chiso range<11 	25.0732	1.05202e-297	6.95279e-310	inf
30  <pt<35 	6<chiso range<12 	25.0732	1.05202e-297	6.95279e-310	inf
30  <pt<35 	6<chiso range<13 	25.0732	1.05202e-297	6.95279e-310	inf
30  <pt<35 	7<chiso range<12 	25.0732	1.05202e-297	6.95279e-310	inf
30  <pt<35 	7<chiso range<13 	25.0732	1.05202e-297	6.95279e-310	inf
30  <pt<35 	8<chiso range<13 	25.0732	1.05202e-297	6.95279e-310	inf
#######################################################################################
35  <pt<50 	3<chiso range<8 	41.6654	1.05202e-297	6.95279e-310	inf
35  <pt<50 	3<chiso range<9 	41.6654	1.05202e-297	6.95279e-310	inf
35  <pt<50 	3<chiso range<10 	41.6654	1.05202e-297	6.95279e-310	inf
35  <pt<50 	3<chiso range<11 	41.6654	1.05202e-297	6.95279e-310	inf
35  <pt<50 	3<chiso range<12 	41.6654	1.05202e-297	6.95279e-310	inf
35  <pt<50 	3<chiso range<13 	41.6654	1.05202e-297	6.95279e-310	inf
35  <pt<50 	4<chiso range<9 	41.6654	1.05202e-297	6.95279e-310	inf
35  <pt<50 	4<chiso range<10 	41.6654	1.05202e-297	6.95279e-310	inf
35  <pt<50 	4<chiso range<11 	41.6654	1.05202e-297	6.95279e-310	inf
35  <pt<50 	4<chiso range<12 	41.6654	1.05202e-297	6.95279e-310	inf
35  <pt<50 	4<chiso range<13 	41.6654	1.05202e-297	6.95279e-310	inf
35  <pt<50 	5<chiso range<10 	41.6654	1.05202e-297	6.95279e-310	inf
35  <pt<50 	5<chiso range<11 	41.6654	1.05202e-297	6.95279e-310	inf
35  <pt<50 	5<chiso range<12 	41.6654	1.05202e-297	6.95279e-310	inf
35  <pt<50 	5<chiso range<13 	41.6654	1.05202e-297	6.95279e-310	inf
35  <pt<50 	6<chiso range<11 	41.6654	1.05202e-297	6.95279e-310	inf
35  <pt<50 	6<chiso range<12 	41.6654	1.05202e-297	6.95279e-310	inf
35  <pt<50 	6<chiso range<13 	41.6654	1.05202e-297	6.95279e-310	inf
35  <pt<50 	7<chiso range<12 	41.6654	1.05202e-297	6.95279e-310	inf
35  <pt<50 	7<chiso range<13 	41.6654	1.05202e-297	6.95279e-310	inf
35  <pt<50 	8<chiso range<13 	41.6654	1.05202e-297	6.95279e-310	inf
#######################################################################################
50  <pt<60 	3<chiso range<8 	13.732	1.05202e-297	6.95279e-310	inf
50  <pt<60 	3<chiso range<9 	13.732	1.05202e-297	6.95279e-310	inf
50  <pt<60 	3<chiso range<10 	13.732	1.05202e-297	6.95279e-310	inf
50  <pt<60 	3<chiso range<11 	13.732	1.05202e-297	6.95279e-310	inf
50  <pt<60 	3<chiso range<12 	13.732	1.05202e-297	6.95279e-310	inf
50  <pt<60 	3<chiso range<13 	13.732	1.05202e-297	6.95279e-310	inf
50  <pt<60 	4<chiso range<9 	13.732	1.05202e-297	6.95279e-310	inf
50  <pt<60 	4<chiso range<10 	13.732	1.05202e-297	6.95279e-310	inf
50  <pt<60 	4<chiso range<11 	13.732	1.05202e-297	6.95279e-310	inf
50  <pt<60 	4<chiso range<12 	13.732	1.05202e-297	6.95279e-310	inf
50  <pt<60 	4<chiso range<13 	13.732	1.05202e-297	6.95279e-310	inf
50  <pt<60 	5<chiso range<10 	13.732	1.05202e-297	6.95279e-310	inf
50  <pt<60 	5<chiso range<11 	13.732	1.05202e-297	6.95279e-310	inf
50  <pt<60 	5<chiso range<12 	13.732	1.05202e-297	6.95279e-310	inf
50  <pt<60 	5<chiso range<13 	13.732	1.05202e-297	6.95279e-310	inf
50  <pt<60 	6<chiso range<11 	13.732	1.05202e-297	6.95279e-310	inf
50  <pt<60 	6<chiso range<12 	13.732	1.05202e-297	6.95279e-310	inf
50  <pt<60 	6<chiso range<13 	13.732	1.05202e-297	6.95279e-310	inf
50  <pt<60 	7<chiso range<12 	13.732	1.05202e-297	6.95279e-310	inf
50  <pt<60 	7<chiso range<13 	13.732	1.05202e-297	6.95279e-310	inf
50  <pt<60 	8<chiso range<13 	13.732	1.05202e-297	6.95279e-310	inf
#######################################################################################
60  <pt<400 	3<chiso range<8 	31.9429	1.05202e-297	6.95279e-310	inf
60  <pt<400 	3<chiso range<9 	31.9429	1.05202e-297	6.95279e-310	inf
60  <pt<400 	3<chiso range<10 	31.9429	1.05202e-297	6.95279e-310	inf
60  <pt<400 	3<chiso range<11 	31.9429	1.05202e-297	6.95279e-310	inf
60  <pt<400 	3<chiso range<12 	31.9429	1.05202e-297	6.95279e-310	inf
60  <pt<400 	3<chiso range<13 	31.9429	1.05202e-297	6.95279e-310	inf
60  <pt<400 	4<chiso range<9 	31.9429	1.05202e-297	6.95279e-310	inf
60  <pt<400 	4<chiso range<10 	31.9429	1.05202e-297	6.95279e-310	inf
60  <pt<400 	4<chiso range<11 	31.9429	1.05202e-297	6.95279e-310	inf
60  <pt<400 	4<chiso range<12 	31.9429	1.05202e-297	6.95279e-310	inf
60  <pt<400 	4<chiso range<13 	31.9429	1.05202e-297	6.95279e-310	inf
60  <pt<400 	5<chiso range<10 	31.9429	1.05202e-297	6.95279e-310	inf
60  <pt<400 	5<chiso range<11 	31.9429	1.05202e-297	6.95279e-310	inf
60  <pt<400 	5<chiso range<12 	31.9429	1.05202e-297	6.95279e-310	inf
60  <pt<400 	5<chiso range<13 	31.9429	1.05202e-297	6.95279e-310	inf
60  <pt<400 	6<chiso range<11 	31.9429	1.05202e-297	6.95279e-310	inf
60  <pt<400 	6<chiso range<12 	31.9429	1.05202e-297	6.95279e-310	inf
60  <pt<400 	6<chiso range<13 	31.9429	1.05202e-297	6.95279e-310	inf
60  <pt<400 	7<chiso range<12 	31.9429	1.05202e-297	6.95279e-310	inf
60  <pt<400 	7<chiso range<13 	31.9429	1.05202e-297	6.95279e-310	inf
60  <pt<400 	8<chiso range<13 	31.9429	1.05202e-297	6.95279e-310	inf
#######################################################################################
