pt range	chiso range	TrueNumber	fitTrue_number	fitTrue_error	closureTrue_test
50  <pt<70 	6<chiso range<11 	64.9278	2.47033e-323	0	inf
50  <pt<70 	6<chiso range<12 	64.9278	2.47033e-323	0	inf
50  <pt<70 	6<chiso range<13 	64.9278	2.47033e-323	0	inf
50  <pt<70 	7<chiso range<12 	64.9278	2.47033e-323	0	inf
50  <pt<70 	7<chiso range<13 	64.9278	2.47033e-323	0	inf
50  <pt<70 	8<chiso range<13 	64.9278	2.47033e-323	0	inf
#######################################################################################
70  <pt<400 	3<chiso range<8 	66.6683	2.47033e-323	0	inf
70  <pt<400 	3<chiso range<9 	66.6683	2.47033e-323	0	inf
70  <pt<400 	3<chiso range<10 	66.6683	2.47033e-323	0	inf
70  <pt<400 	3<chiso range<11 	66.6683	2.47033e-323	0	inf
70  <pt<400 	3<chiso range<12 	66.6683	2.47033e-323	0	inf
70  <pt<400 	3<chiso range<13 	66.6683	2.47033e-323	0	inf
70  <pt<400 	4<chiso range<9 	66.6683	2.47033e-323	0	inf
70  <pt<400 	4<chiso range<10 	66.6683	2.47033e-323	0	inf
70  <pt<400 	4<chiso range<11 	66.6683	2.47033e-323	0	inf
70  <pt<400 	4<chiso range<12 	66.6683	2.47033e-323	0	inf
70  <pt<400 	4<chiso range<13 	66.6683	2.47033e-323	0	inf
70  <pt<400 	5<chiso range<10 	66.6683	2.47033e-323	0	inf
70  <pt<400 	5<chiso range<11 	66.6683	2.47033e-323	0	inf
70  <pt<400 	5<chiso range<12 	66.6683	2.47033e-323	0	inf
70  <pt<400 	5<chiso range<13 	66.6683	2.47033e-323	0	inf
70  <pt<400 	6<chiso range<11 	66.6683	2.47033e-323	0	inf
70  <pt<400 	6<chiso range<12 	66.6683	2.47033e-323	0	inf
70  <pt<400 	6<chiso range<13 	66.6683	2.47033e-323	0	inf
70  <pt<400 	7<chiso range<12 	66.6683	2.47033e-323	0	inf
70  <pt<400 	7<chiso range<13 	66.6683	2.47033e-323	0	inf
70  <pt<400 	8<chiso range<13 	66.6683	2.47033e-323	0	inf
#######################################################################################
